Ngày,Giờ,Mưa,Nhiệt độ,Độ ẩm,Bức xạ,Khí áp,T.độ gió,H. gió
04/01/2014,17:00,0,27.6,81,0,1009.9,1.2,211
04/01/2014,17:10,0,-,-,-,-,-,-
04/01/2014,17:20,0,-,-,-,-,-,-
04/01/2014,17:30,0,-,-,-,-,-,-
04/01/2014,17:40,0,-,-,-,-,-,-
04/01/2014,17:50,0,-,-,-,-,-,-
04/01/2014,18:00,0,26.9,85,0,1010.4,1.9,186
04/01/2014,18:10,0,-,-,-,-,-,-
04/01/2014,18:20,0,-,-,-,-,-,-
04/01/2014,18:30,0,-,-,-,-,-,-
04/01/2014,18:40,0,-,-,-,-,-,-
04/01/2014,18:50,0,-,-,-,-,-,-
04/01/2014,19:00,0,26.3,87,0,1010.7,1.7,193
04/01/2014,19:10,0,-,-,-,-,-,-
04/01/2014,19:20,0,-,-,-,-,-,-
04/01/2014,19:30,0,-,-,-,-,-,-
04/01/2014,19:40,0,-,-,-,-,-,-
04/01/2014,19:50,0,-,-,-,-,-,-
04/01/2014,20:00,0,25.6,89,0,1011.7,2.2,146
04/01/2014,20:10,0,-,-,-,-,-,-
04/01/2014,20:20,0,-,-,-,-,-,-
04/01/2014,20:30,0,-,-,-,-,-,-
04/01/2014,20:40,0,-,-,-,-,-,-
04/01/2014,20:50,0,-,-,-,-,-,-
04/01/2014,21:00,0,25.1,90,0,1012.1,1.3,167
04/01/2014,21:10,0,-,-,-,-,-,-
04/01/2014,21:20,0,-,-,-,-,-,-
04/01/2014,21:30,0,-,-,-,-,-,-
04/01/2014,21:40,0,-,-,-,-,-,-
04/01/2014,21:50,0,-,-,-,-,-,-
04/01/2014,22:00,0,24.7,94,0,1012.1,2.1,166
04/01/2014,22:10,0,-,-,-,-,-,-
04/01/2014,22:20,0,-,-,-,-,-,-
04/01/2014,22:30,0,-,-,-,-,-,-
04/01/2014,22:40,0,-,-,-,-,-,-
04/01/2014,22:50,0,-,-,-,-,-,-
04/01/2014,23:00,0,24.8,93,0,1012.1,1.8,177
04/01/2014,23:10,0,-,-,-,-,-,-
04/01/2014,23:20,0,-,-,-,-,-,-
04/01/2014,23:30,0,-,-,-,-,-,-
04/01/2014,23:40,0,-,-,-,-,-,-
04/01/2014,23:50,0,-,-,-,-,-,-
05/01/2014,00:00,0,24.6,93,0,1011.8,0.8,187
05/01/2014,00:10,0,-,-,-,-,-,-
05/01/2014,00:20,0,-,-,-,-,-,-
05/01/2014,00:30,0,-,-,-,-,-,-
05/01/2014,00:40,0,-,-,-,-,-,-
05/01/2014,00:50,0,-,-,-,-,-,-
05/01/2014,01:00,0,24.5,94,0,1011.1,1.1,207
05/01/2014,01:10,0,-,-,-,-,-,-
05/01/2014,01:20,0,-,-,-,-,-,-
05/01/2014,01:30,0,-,-,-,-,-,-
05/01/2014,01:40,0,-,-,-,-,-,-
05/01/2014,01:50,0,-,-,-,-,-,-
05/01/2014,02:00,0,24.4,95,0,1010.7,2.2,175
05/01/2014,02:10,0,-,-,-,-,-,-
05/01/2014,02:20,0,-,-,-,-,-,-
05/01/2014,02:30,0,-,-,-,-,-,-
05/01/2014,02:40,0,-,-,-,-,-,-
05/01/2014,02:50,0,-,-,-,-,-,-
05/01/2014,03:00,0,24.3,92,0,1010.3,2.1,163
05/01/2014,03:10,0,-,-,-,-,-,-
05/01/2014,03:20,0,-,-,-,-,-,-
05/01/2014,03:30,0,-,-,-,-,-,-
05/01/2014,03:40,0,-,-,-,-,-,-
05/01/2014,03:50,0,-,-,-,-,-,-
05/01/2014,04:00,0,24,93,0,1010.1,1.3,157
05/01/2014,04:10,0,-,-,-,-,-,-
05/01/2014,04:20,0,-,-,-,-,-,-
05/01/2014,04:30,0,-,-,-,-,-,-
05/01/2014,04:40,0,-,-,-,-,-,-
05/01/2014,04:50,0,-,-,-,-,-,-
05/01/2014,05:00,0,23.9,92,0,1010.4,1.3,167
05/01/2014,05:10,0,-,-,-,-,-,-
05/01/2014,05:20,0,-,-,-,-,-,-
05/01/2014,05:30,0,-,-,-,-,-,-
05/01/2014,05:40,0,-,-,-,-,-,-
05/01/2014,05:50,0,-,-,-,-,-,-
05/01/2014,06:00,0,23.8,92,0,1011,0.9,180
05/01/2014,06:10,0,-,-,-,-,-,-
05/01/2014,06:20,0,-,-,-,-,-,-
05/01/2014,06:30,0,-,-,-,-,-,-
05/01/2014,06:40,0,-,-,-,-,-,-
05/01/2014,06:50,0,-,-,-,-,-,-
05/01/2014,07:00,0,23.9,92,0,1011.8,0.5,180
05/01/2014,07:10,0,-,-,-,-,-,-
05/01/2014,07:20,0,-,-,-,-,-,-
05/01/2014,07:30,0,-,-,-,-,-,-
05/01/2014,07:40,0,-,-,-,-,-,-
05/01/2014,07:50,0,-,-,-,-,-,-
05/01/2014,08:00,0,24.4,90,114,1012.7,1.1,131
05/01/2014,08:10,0,-,-,-,-,-,-
05/01/2014,08:20,0,-,-,-,-,-,-
05/01/2014,08:30,0,-,-,-,-,-,-
05/01/2014,08:40,0,-,-,-,-,-,-
05/01/2014,08:50,0,-,-,-,-,-,-
05/01/2014,09:00,0,25.5,84,351,1012.8,1.2,81
05/01/2014,09:10,0,-,-,-,-,-,-
05/01/2014,09:20,0,-,-,-,-,-,-
05/01/2014,09:30,0,-,-,-,-,-,-
05/01/2014,09:40,0,-,-,-,-,-,-
05/01/2014,09:50,0,-,-,-,-,-,-
05/01/2014,10:00,0,27,80,663,1012.7,2.5,92
05/01/2014,10:10,0,-,-,-,-,-,-
05/01/2014,10:20,0,-,-,-,-,-,-
05/01/2014,10:30,0,-,-,-,-,-,-
05/01/2014,10:40,0,-,-,-,-,-,-
05/01/2014,10:50,0,-,-,-,-,-,-
05/01/2014,11:00,0,27.8,76,479,1012,2.3,85
05/01/2014,11:10,0,-,-,-,-,-,-
05/01/2014,11:20,0,-,-,-,-,-,-
05/01/2014,11:30,0,-,-,-,-,-,-
05/01/2014,11:40,0,-,-,-,-,-,-
05/01/2014,11:50,0,-,-,-,-,-,-
05/01/2014,12:00,0,28.6,71,595,1011.4,1.4,56
05/01/2014,12:10,0,-,-,-,-,-,-
05/01/2014,12:20,0,-,-,-,-,-,-
05/01/2014,12:30,0,-,-,-,-,-,-
05/01/2014,12:40,0,-,-,-,-,-,-
05/01/2014,12:50,0,-,-,-,-,-,-
05/01/2014,13:00,0,29,72,281,1010.4,1.9,47
05/01/2014,13:10,0,-,-,-,-,-,-
05/01/2014,13:20,0,-,-,-,-,-,-
05/01/2014,13:30,0,-,-,-,-,-,-
05/01/2014,13:40,0,-,-,-,-,-,-
05/01/2014,13:50,0,-,-,-,-,-,-
05/01/2014,14:00,0,29.6,67,706,1009.5,1.5,70
05/01/2014,14:10,0,-,-,-,-,-,-
05/01/2014,14:20,0,-,-,-,-,-,-
05/01/2014,14:30,0,-,-,-,-,-,-
05/01/2014,14:40,0,-,-,-,-,-,-
05/01/2014,14:50,0,-,-,-,-,-,-
05/01/2014,15:00,0,29,73,170,1009.3,2.4,90
05/01/2014,15:10,0,-,-,-,-,-,-
05/01/2014,15:20,0,-,-,-,-,-,-
05/01/2014,15:30,0,-,-,-,-,-,-
05/01/2014,15:40,0,-,-,-,-,-,-
05/01/2014,15:50,0,-,-,-,-,-,-
05/01/2014,16:00,0,28.9,71,217,1009.2,2.3,124
05/01/2014,16:10,0,-,-,-,-,-,-
05/01/2014,16:20,0,-,-,-,-,-,-
05/01/2014,16:30,0,-,-,-,-,-,-
05/01/2014,16:40,0,-,-,-,-,-,-
05/01/2014,16:50,0,-,-,-,-,-,-
05/01/2014,17:00,0,28.9,71,52,1009.6,2.3,133
05/01/2014,17:10,0,-,-,-,-,-,-
05/01/2014,17:20,0,-,-,-,-,-,-
05/01/2014,17:30,0,-,-,-,-,-,-
05/01/2014,17:40,0,-,-,-,-,-,-
05/01/2014,17:50,0,-,-,-,-,-,-
05/01/2014,18:00,0,27.5,76,0,1009.8,1.5,172
05/01/2014,18:10,0,-,-,-,-,-,-
05/01/2014,18:20,0,-,-,-,-,-,-
05/01/2014,18:30,0,-,-,-,-,-,-
05/01/2014,18:40,0,-,-,-,-,-,-
05/01/2014,18:50,0,-,-,-,-,-,-
05/01/2014,19:00,0,26.2,82,0,1010.4,1.8,177
05/01/2014,19:10,0,-,-,-,-,-,-
05/01/2014,19:20,0,-,-,-,-,-,-
05/01/2014,19:30,0,-,-,-,-,-,-
05/01/2014,19:40,0,-,-,-,-,-,-
05/01/2014,19:50,0,-,-,-,-,-,-
05/01/2014,20:00,0,25.5,82,0,1011.1,1.8,139
05/01/2014,20:10,0,-,-,-,-,-,-
05/01/2014,20:20,0,-,-,-,-,-,-
05/01/2014,20:30,0,-,-,-,-,-,-
05/01/2014,20:40,0,-,-,-,-,-,-
05/01/2014,20:50,0,-,-,-,-,-,-
05/01/2014,21:00,0,24.7,85,0,1011.2,2.1,145
05/01/2014,21:10,0,-,-,-,-,-,-
05/01/2014,21:20,0,-,-,-,-,-,-
05/01/2014,21:30,0,-,-,-,-,-,-
05/01/2014,21:40,0,-,-,-,-,-,-
05/01/2014,21:50,0,-,-,-,-,-,-
05/01/2014,22:00,0,24,88,0,1011,1.4,159
05/01/2014,22:10,0,-,-,-,-,-,-
05/01/2014,22:20,0,-,-,-,-,-,-
05/01/2014,22:30,0,-,-,-,-,-,-
05/01/2014,22:40,0,-,-,-,-,-,-
05/01/2014,22:50,0,-,-,-,-,-,-
05/01/2014,23:00,0,23.4,91,0,1010.7,1.8,164
05/01/2014,23:10,0,-,-,-,-,-,-
05/01/2014,23:20,0,-,-,-,-,-,-
05/01/2014,23:30,0,-,-,-,-,-,-
05/01/2014,23:40,0,-,-,-,-,-,-
05/01/2014,23:50,0,-,-,-,-,-,-
06/01/2014,00:00,0,23.1,92,0,1010.5,0.9,153
06/01/2014,00:10,0,-,-,-,-,-,-
06/01/2014,00:20,0,-,-,-,-,-,-
06/01/2014,00:30,0,-,-,-,-,-,-
06/01/2014,00:40,0,-,-,-,-,-,-
06/01/2014,00:50,0,-,-,-,-,-,-
06/01/2014,01:00,0,23,91,0,1009.8,2,127
06/01/2014,01:10,0,-,-,-,-,-,-
06/01/2014,01:20,0,-,-,-,-,-,-
06/01/2014,01:30,0,-,-,-,-,-,-
06/01/2014,01:40,0,-,-,-,-,-,-
06/01/2014,01:50,0,-,-,-,-,-,-
06/01/2014,02:00,0,23.1,89,0,1009.4,2.5,122
06/01/2014,02:10,0,-,-,-,-,-,-
06/01/2014,02:20,0,-,-,-,-,-,-
06/01/2014,02:30,0,-,-,-,-,-,-
06/01/2014,02:40,0,-,-,-,-,-,-
06/01/2014,02:50,0,-,-,-,-,-,-
06/01/2014,03:00,0,23.1,89,0,1009.4,1.6,108
06/01/2014,03:10,0,-,-,-,-,-,-
06/01/2014,03:20,0,-,-,-,-,-,-
06/01/2014,03:30,0,-,-,-,-,-,-
06/01/2014,03:40,0,-,-,-,-,-,-
06/01/2014,03:50,0,-,-,-,-,-,-
06/01/2014,04:00,0,22.7,91,0,1009.3,1.2,145
06/01/2014,04:10,0,-,-,-,-,-,-
06/01/2014,04:20,0,-,-,-,-,-,-
06/01/2014,04:30,0,-,-,-,-,-,-
06/01/2014,04:40,0,-,-,-,-,-,-
06/01/2014,04:50,0,-,-,-,-,-,-
06/01/2014,05:00,0,22.4,92,0,1009.6,0.7,153
06/01/2014,05:10,0,-,-,-,-,-,-
06/01/2014,05:20,0,-,-,-,-,-,-
06/01/2014,05:30,0,-,-,-,-,-,-
06/01/2014,05:40,0,-,-,-,-,-,-
06/01/2014,05:50,0,-,-,-,-,-,-
06/01/2014,06:00,0,22.1,93,0,1010.6,0.6,162
06/01/2014,06:10,0,-,-,-,-,-,-
06/01/2014,06:20,0,-,-,-,-,-,-
06/01/2014,06:30,0,-,-,-,-,-,-
06/01/2014,06:40,0,-,-,-,-,-,-
06/01/2014,06:50,0,-,-,-,-,-,-
06/01/2014,07:00,0,22.3,96,48,1011,0.9,148
06/01/2014,07:10,0,-,-,-,-,-,-
06/01/2014,07:20,0,-,-,-,-,-,-
06/01/2014,07:30,0,-,-,-,-,-,-
06/01/2014,07:40,0,-,-,-,-,-,-
06/01/2014,07:50,0,-,-,-,-,-,-
06/01/2014,08:00,0,23.4,92,144,1011.8,1.3,129
06/01/2014,08:10,0,-,-,-,-,-,-
06/01/2014,08:20,0,-,-,-,-,-,-
06/01/2014,08:30,0,-,-,-,-,-,-
06/01/2014,08:40,0,-,-,-,-,-,-
06/01/2014,08:50,0,-,-,-,-,-,-
06/01/2014,09:00,0,24.9,86,320,1012.5,1.5,98
06/01/2014,09:10,0,-,-,-,-,-,-
06/01/2014,09:20,0,-,-,-,-,-,-
06/01/2014,09:30,0,-,-,-,-,-,-
06/01/2014,09:40,0,-,-,-,-,-,-
06/01/2014,09:50,0,-,-,-,-,-,-
06/01/2014,10:00,0,26.4,77,549,1012.7,1.1,52
06/01/2014,10:10,0,-,-,-,-,-,-
06/01/2014,10:20,0,-,-,-,-,-,-
06/01/2014,10:30,0,-,-,-,-,-,-
06/01/2014,10:40,0,-,-,-,-,-,-
06/01/2014,10:50,0,-,-,-,-,-,-
06/01/2014,11:00,0,27.1,77,338,1012.2,1.5,42
06/01/2014,11:10,0,-,-,-,-,-,-
06/01/2014,11:20,0,-,-,-,-,-,-
06/01/2014,11:30,0,-,-,-,-,-,-
06/01/2014,11:40,0,-,-,-,-,-,-
06/01/2014,11:50,0,-,-,-,-,-,-
06/01/2014,12:00,0,27.7,74,821,1011.4,2.4,36
06/01/2014,12:10,0,-,-,-,-,-,-
06/01/2014,12:20,0,-,-,-,-,-,-
06/01/2014,12:30,0,-,-,-,-,-,-
06/01/2014,12:40,0,-,-,-,-,-,-
06/01/2014,12:50,0,-,-,-,-,-,-
06/01/2014,13:00,0,28.4,71,427,1010.3,1.6,55
06/01/2014,13:10,0,-,-,-,-,-,-
06/01/2014,13:20,0,-,-,-,-,-,-
06/01/2014,13:30,0,-,-,-,-,-,-
06/01/2014,13:40,0,-,-,-,-,-,-
06/01/2014,13:50,0,-,-,-,-,-,-
06/01/2014,14:00,0,29.1,69,409,1009.8,1.1,41
06/01/2014,14:10,0,-,-,-,-,-,-
06/01/2014,14:20,0,-,-,-,-,-,-
06/01/2014,14:30,0,-,-,-,-,-,-
06/01/2014,14:40,0,-,-,-,-,-,-
06/01/2014,14:50,0,-,-,-,-,-,-
06/01/2014,15:00,0,28.5,75,303,1009.4,2.6,32
06/01/2014,15:10,0,-,-,-,-,-,-
06/01/2014,15:20,0,-,-,-,-,-,-
06/01/2014,15:30,0,-,-,-,-,-,-
06/01/2014,15:40,0,-,-,-,-,-,-
06/01/2014,15:50,0,-,-,-,-,-,-
06/01/2014,16:00,0,27.9,78,81,1009.6,1.2,48
06/01/2014,16:10,0,-,-,-,-,-,-
06/01/2014,16:20,0,-,-,-,-,-,-
06/01/2014,16:30,0,-,-,-,-,-,-
06/01/2014,16:40,0,-,-,-,-,-,-
06/01/2014,16:50,0,-,-,-,-,-,-
06/01/2014,17:00,0,27.9,74,0,1010,0.6,45
06/01/2014,17:10,0,-,-,-,-,-,-
06/01/2014,17:20,0,-,-,-,-,-,-
06/01/2014,17:30,0,-,-,-,-,-,-
06/01/2014,17:40,0,-,-,-,-,-,-
06/01/2014,17:50,0,-,-,-,-,-,-
06/01/2014,18:00,0,26.9,80,0,1010.5,2.1,155
06/01/2014,18:10,0,-,-,-,-,-,-
06/01/2014,18:20,0,-,-,-,-,-,-
06/01/2014,18:30,0,-,-,-,-,-,-
06/01/2014,18:40,0,-,-,-,-,-,-
06/01/2014,18:50,0,-,-,-,-,-,-
06/01/2014,19:00,0,25.4,84,0,1011.2,2,131
06/01/2014,19:10,0,-,-,-,-,-,-
06/01/2014,19:20,0,-,-,-,-,-,-
06/01/2014,19:30,0,-,-,-,-,-,-
06/01/2014,19:40,0,-,-,-,-,-,-
06/01/2014,19:50,0,-,-,-,-,-,-
06/01/2014,20:00,0,24.7,82,0,1011.7,2.2,117
06/01/2014,20:10,0,-,-,-,-,-,-
06/01/2014,20:20,0,-,-,-,-,-,-
06/01/2014,20:30,0,-,-,-,-,-,-
06/01/2014,20:40,0,-,-,-,-,-,-
06/01/2014,20:50,0,-,-,-,-,-,-
06/01/2014,21:00,0,24.3,83,0,1011.6,1.8,112
06/01/2014,21:10,0,-,-,-,-,-,-
06/01/2014,21:20,0,-,-,-,-,-,-
06/01/2014,21:30,0,-,-,-,-,-,-
06/01/2014,21:40,0,-,-,-,-,-,-
06/01/2014,21:50,0,-,-,-,-,-,-
06/01/2014,22:00,0,24,84,0,1011.5,1.8,106
06/01/2014,22:10,0,-,-,-,-,-,-
06/01/2014,22:20,0,-,-,-,-,-,-
06/01/2014,22:30,0,-,-,-,-,-,-
06/01/2014,22:40,0,-,-,-,-,-,-
06/01/2014,22:50,0,-,-,-,-,-,-
06/01/2014,23:00,0,23.6,87,0,1011.1,1.2,90
06/01/2014,23:10,0,-,-,-,-,-,-
06/01/2014,23:20,0,-,-,-,-,-,-
06/01/2014,23:30,0,-,-,-,-,-,-
06/01/2014,23:40,0,-,-,-,-,-,-
06/01/2014,23:50,0,-,-,-,-,-,-
07/01/2014,00:00,0,23.4,91,0,1011,1.3,108
07/01/2014,00:10,0,-,-,-,-,-,-
07/01/2014,00:20,0,-,-,-,-,-,-
07/01/2014,00:30,0,-,-,-,-,-,-
07/01/2014,00:40,0,-,-,-,-,-,-
07/01/2014,00:50,0,-,-,-,-,-,-
07/01/2014,01:00,0,23.1,92,0,1010.7,1,66
07/01/2014,01:10,0,-,-,-,-,-,-
07/01/2014,01:20,0,-,-,-,-,-,-
07/01/2014,01:30,0,-,-,-,-,-,-
07/01/2014,01:40,0,-,-,-,-,-,-
07/01/2014,01:50,0,-,-,-,-,-,-
07/01/2014,02:00,0,23.1,90,0,1010.4,1.2,55
07/01/2014,02:10,0,-,-,-,-,-,-
07/01/2014,02:20,0,-,-,-,-,-,-
07/01/2014,02:30,0,-,-,-,-,-,-
07/01/2014,02:40,0,-,-,-,-,-,-
07/01/2014,02:50,0,-,-,-,-,-,-
07/01/2014,03:00,0,23.1,92,0,1010.3,0.6,270
07/01/2014,03:10,0,-,-,-,-,-,-
07/01/2014,03:20,0,-,-,-,-,-,-
07/01/2014,03:30,0,-,-,-,-,-,-
07/01/2014,03:40,0,-,-,-,-,-,-
07/01/2014,03:50,0,-,-,-,-,-,-
07/01/2014,04:00,0,22.2,95,0,1010.4,0.2,270
07/01/2014,04:10,0,-,-,-,-,-,-
07/01/2014,04:20,0,-,-,-,-,-,-
07/01/2014,04:30,0,-,-,-,-,-,-
07/01/2014,04:40,0,-,-,-,-,-,-
07/01/2014,04:50,0,-,-,-,-,-,-
07/01/2014,05:00,0,22.5,96,0,1010.7,1.1,265
07/01/2014,05:10,0,-,-,-,-,-,-
07/01/2014,05:20,0,-,-,-,-,-,-
07/01/2014,05:30,0,-,-,-,-,-,-
07/01/2014,05:40,0,-,-,-,-,-,-
07/01/2014,05:50,0,-,-,-,-,-,-
07/01/2014,06:00,0,22.5,97,0,1011.1,1.3,252
07/01/2014,06:10,0,-,-,-,-,-,-
07/01/2014,06:20,0,-,-,-,-,-,-
07/01/2014,06:30,0,-,-,-,-,-,-
07/01/2014,06:40,0,-,-,-,-,-,-
07/01/2014,06:50,0,-,-,-,-,-,-
07/01/2014,07:00,0,22.2,97,55,1012,1,259
07/01/2014,07:10,0,-,-,-,-,-,-
07/01/2014,07:20,0,-,-,-,-,-,-
07/01/2014,07:30,0,-,-,-,-,-,-
07/01/2014,07:40,0,-,-,-,-,-,-
07/01/2014,07:50,0,-,-,-,-,-,-
07/01/2014,08:00,0,23.5,95,261,1012.5,0.6,321
07/01/2014,08:10,0,-,-,-,-,-,-
07/01/2014,08:20,0,-,-,-,-,-,-
07/01/2014,08:30,0,-,-,-,-,-,-
07/01/2014,08:40,0,-,-,-,-,-,-
07/01/2014,08:50,0,-,-,-,-,-,-
07/01/2014,09:00,0,25.2,84,256,1012.5,2.1,273
07/01/2014,09:10,0,-,-,-,-,-,-
07/01/2014,09:20,0,-,-,-,-,-,-
07/01/2014,09:30,0,-,-,-,-,-,-
07/01/2014,09:40,0,-,-,-,-,-,-
07/01/2014,09:50,0,-,-,-,-,-,-
07/01/2014,10:00,0,26.8,71,641,1012.2,0.9,324
07/01/2014,10:10,0,-,-,-,-,-,-
07/01/2014,10:20,0,-,-,-,-,-,-
07/01/2014,10:30,0,-,-,-,-,-,-
07/01/2014,10:40,0,-,-,-,-,-,-
07/01/2014,10:50,0,-,-,-,-,-,-
07/01/2014,11:00,0,28.6,68,735,1012.2,1,11
07/01/2014,11:10,0,-,-,-,-,-,-
07/01/2014,11:20,0,-,-,-,-,-,-
07/01/2014,11:30,0,-,-,-,-,-,-
07/01/2014,11:40,0,-,-,-,-,-,-
07/01/2014,11:50,0,-,-,-,-,-,-
07/01/2014,12:00,0,29.5,64,771,1011.2,1.9,65
07/01/2014,12:10,0,-,-,-,-,-,-
07/01/2014,12:20,0,-,-,-,-,-,-
07/01/2014,12:30,0,-,-,-,-,-,-
07/01/2014,12:40,0,-,-,-,-,-,-
07/01/2014,12:50,0,-,-,-,-,-,-
07/01/2014,13:00,0,30.3,59,766,1010.1,0.9,324
07/01/2014,13:10,0,-,-,-,-,-,-
07/01/2014,13:20,0,-,-,-,-,-,-
07/01/2014,13:30,0,-,-,-,-,-,-
07/01/2014,13:40,0,-,-,-,-,-,-
07/01/2014,13:50,0,-,-,-,-,-,-
07/01/2014,14:00,0,30.9,60,658,1009.6,1.6,55
07/01/2014,14:10,0,-,-,-,-,-,-
07/01/2014,14:20,0,-,-,-,-,-,-
07/01/2014,14:30,0,-,-,-,-,-,-
07/01/2014,14:40,0,-,-,-,-,-,-
07/01/2014,14:50,0,-,-,-,-,-,-
07/01/2014,15:00,0,30.5,62,237,1009.4,1.9,32
07/01/2014,15:10,0,-,-,-,-,-,-
07/01/2014,15:20,0,-,-,-,-,-,-
07/01/2014,15:30,0,-,-,-,-,-,-
07/01/2014,15:40,0,-,-,-,-,-,-
07/01/2014,15:50,0,-,-,-,-,-,-
07/01/2014,16:00,0,30,65,108,1009.4,1.1,45
07/01/2014,16:10,0,-,-,-,-,-,-
07/01/2014,16:20,0,-,-,-,-,-,-
07/01/2014,16:30,0,-,-,-,-,-,-
07/01/2014,16:40,0,-,-,-,-,-,-
07/01/2014,16:50,0,-,-,-,-,-,-
07/01/2014,17:00,0,29.1,71,0,1009.8,0.9,90
07/01/2014,17:10,0,-,-,-,-,-,-
07/01/2014,17:20,0,-,-,-,-,-,-
07/01/2014,17:30,0,-,-,-,-,-,-
07/01/2014,17:40,0,-,-,-,-,-,-
07/01/2014,17:50,0,-,-,-,-,-,-
07/01/2014,18:00,0,27.9,69,0,1010.7,2.4,128
07/01/2014,18:10,0,-,-,-,-,-,-
07/01/2014,18:20,0,-,-,-,-,-,-
07/01/2014,18:30,0,-,-,-,-,-,-
07/01/2014,18:40,0,-,-,-,-,-,-
07/01/2014,18:50,0,-,-,-,-,-,-
07/01/2014,19:00,0,26.6,78,0,1011.4,2.7,121
07/01/2014,19:10,0,-,-,-,-,-,-
07/01/2014,19:20,0,-,-,-,-,-,-
07/01/2014,19:30,0,-,-,-,-,-,-
07/01/2014,19:40,0,-,-,-,-,-,-
07/01/2014,19:50,0,-,-,-,-,-,-
07/01/2014,20:00,0,26.1,78,0,1012.1,2.8,122
07/01/2014,20:10,0,-,-,-,-,-,-
07/01/2014,20:20,0,-,-,-,-,-,-
07/01/2014,20:30,0,-,-,-,-,-,-
07/01/2014,20:40,0,-,-,-,-,-,-
07/01/2014,20:50,0,-,-,-,-,-,-
07/01/2014,21:00,0,25.7,79,0,1012.1,2.3,110
07/01/2014,21:10,0,-,-,-,-,-,-
07/01/2014,21:20,0,-,-,-,-,-,-
07/01/2014,21:30,0,-,-,-,-,-,-
07/01/2014,21:40,0,-,-,-,-,-,-
07/01/2014,21:50,0,-,-,-,-,-,-
07/01/2014,22:00,0,25.3,80,0,1011.8,2.3,108
07/01/2014,22:10,0,-,-,-,-,-,-
07/01/2014,22:20,0,-,-,-,-,-,-
07/01/2014,22:30,0,-,-,-,-,-,-
07/01/2014,22:40,0,-,-,-,-,-,-
07/01/2014,22:50,0,-,-,-,-,-,-
07/01/2014,23:00,0,25,83,0,1011.6,1.7,90
07/01/2014,23:10,0,-,-,-,-,-,-
07/01/2014,23:20,0,-,-,-,-,-,-
07/01/2014,23:30,0,-,-,-,-,-,-
07/01/2014,23:40,0,-,-,-,-,-,-
07/01/2014,23:50,0,-,-,-,-,-,-
08/01/2014,00:00,0,24.9,85,0,1011.6,1.1,128
08/01/2014,00:10,0,-,-,-,-,-,-
08/01/2014,00:20,0,-,-,-,-,-,-
08/01/2014,00:30,0,-,-,-,-,-,-
08/01/2014,00:40,0,-,-,-,-,-,-
08/01/2014,00:50,0,-,-,-,-,-,-
08/01/2014,01:00,0,24.7,86,0,1011.1,1.1,139
08/01/2014,01:10,0,-,-,-,-,-,-
08/01/2014,01:20,0,-,-,-,-,-,-
08/01/2014,01:30,0,-,-,-,-,-,-
08/01/2014,01:40,0,-,-,-,-,-,-
08/01/2014,01:50,0,-,-,-,-,-,-
08/01/2014,02:00,0,24.6,87,0,1010.5,1.3,129
08/01/2014,02:10,0,-,-,-,-,-,-
08/01/2014,02:20,0,-,-,-,-,-,-
08/01/2014,02:30,0,-,-,-,-,-,-
08/01/2014,02:40,0,-,-,-,-,-,-
08/01/2014,02:50,0,-,-,-,-,-,-
08/01/2014,03:00,0,24.3,88,0,1010.1,1.4,155
08/01/2014,03:10,0,-,-,-,-,-,-
08/01/2014,03:20,0,-,-,-,-,-,-
08/01/2014,03:30,0,-,-,-,-,-,-
08/01/2014,03:40,0,-,-,-,-,-,-
08/01/2014,03:50,0,-,-,-,-,-,-
08/01/2014,04:00,0,24,90,0,1010.1,1.2,145
08/01/2014,04:10,0,-,-,-,-,-,-
08/01/2014,04:20,0,-,-,-,-,-,-
08/01/2014,04:30,0,-,-,-,-,-,-
08/01/2014,04:40,0,-,-,-,-,-,-
08/01/2014,04:50,0,-,-,-,-,-,-
08/01/2014,05:00,0,24.2,90,0,1010.3,1.2,145
08/01/2014,05:10,0,-,-,-,-,-,-
08/01/2014,05:20,0,-,-,-,-,-,-
08/01/2014,05:30,0,-,-,-,-,-,-
08/01/2014,05:40,0,-,-,-,-,-,-
08/01/2014,05:50,0,-,-,-,-,-,-
08/01/2014,06:00,0,24.2,91,0,1010.9,0.3,198
08/01/2014,06:10,0,-,-,-,-,-,-
08/01/2014,06:20,0,-,-,-,-,-,-
08/01/2014,06:30,0,-,-,-,-,-,-
08/01/2014,06:40,0,-,-,-,-,-,-
08/01/2014,06:50,0,-,-,-,-,-,-
08/01/2014,07:00,0,24.2,90,0,1011.7,0.7,90
08/01/2014,07:10,0,-,-,-,-,-,-
08/01/2014,07:20,0,-,-,-,-,-,-
08/01/2014,07:30,0,-,-,-,-,-,-
08/01/2014,07:40,0,-,-,-,-,-,-
08/01/2014,07:50,0,-,-,-,-,-,-
08/01/2014,08:00,0,24.9,89,93,1012.7,1.2,66
08/01/2014,08:10,0,-,-,-,-,-,-
08/01/2014,08:20,0,-,-,-,-,-,-
08/01/2014,08:30,0,-,-,-,-,-,-
08/01/2014,08:40,0,-,-,-,-,-,-
08/01/2014,08:50,0,-,-,-,-,-,-
08/01/2014,09:00,0,25.6,87,252,1013.3,1.7,45
08/01/2014,09:10,0,-,-,-,-,-,-
08/01/2014,09:20,0,-,-,-,-,-,-
08/01/2014,09:30,0,-,-,-,-,-,-
08/01/2014,09:40,0,-,-,-,-,-,-
08/01/2014,09:50,0,-,-,-,-,-,-
